id;clasificacion_uso_espectro;titulo_id;titulo_type;created_at;updated_at
13569;uso_comercial;9614;ConsecionAnterior;2016-07-08 15:00:35.470;2016-07-08 15:00:35.470
13570;uso_comercial;9615;ConsecionAnterior;2016-07-08 15:01:09.517;2016-07-08 15:01:09.517
13571;uso_comercial;9616;ConsecionAnterior;2016-07-08 17:57:36.960;2016-07-08 17:57:36.960
13572;uso_comercial;9617;ConsecionAnterior;2016-07-11 14:11:23.060;2016-07-11 14:11:23.060
13573;no_aplica;9618;ConsecionAnterior;2016-07-11 14:13:44.343;2016-07-11 14:13:44.343
13574;uso_comercial;9619;ConsecionAnterior;2016-07-11 14:14:32.390;2016-07-11 14:14:32.390
13575;no_aplica;9620;ConsecionAnterior;2016-07-11 14:15:28.187;2016-07-11 14:15:28.187
13576;uso_comercial;9621;ConsecionAnterior;2016-07-11 14:20:14.377;2016-07-11 14:20:14.377
13577;uso_comercial;9622;ConsecionAnterior;2016-07-11 14:20:45.017;2016-07-11 14:20:45.017
13578;uso_comercial;9623;ConsecionAnterior;2016-07-11 14:21:04.093;2016-07-11 14:21:04.093
13579;no_aplica;9624;ConsecionAnterior;2016-07-11 14:21:29.627;2016-07-11 14:21:29.627
13580;no_aplica;9625;ConsecionAnterior;2016-07-11 14:21:48.203;2016-07-11 14:21:48.203
13581;no_aplica;9626;ConsecionAnterior;2016-07-11 14:25:57.377;2016-07-11 14:25:57.377
13582;uso_comercial;9627;ConsecionAnterior;2016-07-11 14:26:02.517;2016-07-11 14:26:02.517
13583;no_aplica;9628;ConsecionAnterior;2016-07-11 14:27:01.423;2016-07-11 14:27:01.423
13584;uso_comercial;9629;ConsecionAnterior;2016-07-11 14:27:29.580;2016-07-11 14:27:29.580
13585;uso_comercial;9630;ConsecionAnterior;2016-07-11 14:30:06.940;2016-07-11 14:30:06.940
13586;uso_comercial;9631;ConsecionAnterior;2016-07-11 14:32:58.377;2016-07-11 14:32:58.377
13587;uso_comercial;9632;ConsecionAnterior;2016-07-11 14:33:53.610;2016-07-11 14:33:53.610
13588;no_aplica;9633;ConsecionAnterior;2016-07-11 14:34:27.830;2016-07-11 14:34:27.830
13589;no_aplica;9634;ConsecionAnterior;2016-07-11 14:35:33.970;2016-07-11 14:35:33.970
13590;uso_comercial;9635;ConsecionAnterior;2016-07-11 14:36:01.923;2016-07-11 14:36:01.923
13591;no_aplica;9636;ConsecionAnterior;2016-07-11 14:36:42.330;2016-07-11 14:36:42.330
13592;uso_comercial;9637;ConsecionAnterior;2016-07-11 14:38:22.080;2016-07-11 14:38:22.080
13593;uso_comercial;9638;ConsecionAnterior;2016-07-11 14:38:40.317;2016-07-11 14:38:40.317
13594;no_aplica;9639;ConsecionAnterior;2016-07-11 14:39:42.267;2016-07-11 14:39:42.267
13595;no_aplica;9640;ConsecionAnterior;2016-07-11 14:40:21.940;2016-07-11 14:40:21.940
13596;uso_comercial;9641;ConsecionAnterior;2016-07-11 14:41:58.923;2016-07-11 14:41:58.923
13597;no_aplica;9642;ConsecionAnterior;2016-07-11 14:42:06.097;2016-07-11 14:42:06.097
13598;uso_comercial;9643;ConsecionAnterior;2016-07-11 14:43:24.220;2016-07-11 14:43:24.220
13599;uso_comercial;9644;ConsecionAnterior;2016-07-11 14:44:44.643;2016-07-11 14:44:44.643
13600;uso_comercial;9645;ConsecionAnterior;2016-07-11 14:45:59.457;2016-07-11 14:45:59.457
13601;no_aplica;9646;ConsecionAnterior;2016-07-11 14:46:59.160;2016-07-11 14:46:59.160
13602;no_aplica;9647;ConsecionAnterior;2016-07-11 14:47:34.707;2016-07-11 14:47:34.707
13603;no_aplica;9648;ConsecionAnterior;2016-07-11 14:48:14.987;2016-07-11 14:48:14.987
13604;uso_comercial;9649;ConsecionAnterior;2016-07-11 14:48:26.787;2016-07-11 14:48:26.787
13606;no_aplica;9650;ConsecionAnterior;2016-07-11 14:49:03.987;2016-07-11 14:49:03.987
13607;no_aplica;9651;ConsecionAnterior;2016-07-11 14:49:05.330;2016-07-11 14:49:05.330
13609;no_aplica;9652;ConsecionAnterior;2016-07-11 14:49:47.737;2016-07-11 14:49:47.737
13610;uso_comercial;9653;ConsecionAnterior;2016-07-11 14:51:16.690;2016-07-11 14:51:16.690
13611;uso_comercial;9654;ConsecionAnterior;2016-07-11 14:52:19.940;2016-07-11 14:52:19.940
13612;uso_comercial;9655;ConsecionAnterior;2016-07-11 14:53:08.630;2016-07-11 14:53:08.630
13613;no_aplica;9656;ConsecionAnterior;2016-07-11 14:54:12.397;2016-07-11 14:54:12.397
13614;uso_comercial;9657;ConsecionAnterior;2016-07-11 14:54:56.753;2016-07-11 14:54:56.753
13615;no_aplica;9658;ConsecionAnterior;2016-07-11 14:56:37.113;2016-07-11 14:56:37.113
13616;uso_comercial;9659;ConsecionAnterior;2016-07-11 14:57:58.097;2016-07-11 14:57:58.097
13617;uso_comercial;9660;ConsecionAnterior;2016-07-11 14:58:13.097;2016-07-11 14:58:13.097
13618;uso_comercial;9661;ConsecionAnterior;2016-07-11 14:58:57.050;2016-07-11 14:58:57.050
13620;uso_comercial;9662;ConsecionAnterior;2016-07-11 15:00:23.817;2016-07-11 15:00:23.817
13622;no_aplica;9663;ConsecionAnterior;2016-07-11 15:01:05.427;2016-07-11 15:01:05.427
13624;no_aplica;9664;ConsecionAnterior;2016-07-11 15:01:56.850;2016-07-11 15:01:56.850
13625;no_aplica;9665;ConsecionAnterior;2016-07-11 15:03:09.897;2016-07-11 15:03:09.897
13626;no_aplica;9666;ConsecionAnterior;2016-07-11 15:04:14.660;2016-07-11 15:04:14.660
13631;no_aplica;9667;ConsecionAnterior;2016-07-11 15:34:02.667;2016-07-11 15:34:02.667
13632;uso_comercial;9668;ConsecionAnterior;2016-07-11 15:35:23.713;2016-07-11 15:35:23.713
13633;uso_comercial;9669;ConsecionAnterior;2016-07-11 15:36:25.213;2016-07-11 15:36:25.213
13634;no_aplica;9670;ConsecionAnterior;2016-07-11 15:40:45.087;2016-07-11 15:40:45.087
13635;no_aplica;9671;ConsecionAnterior;2016-07-11 15:41:30.557;2016-07-11 15:41:30.557
13636;no_aplica;9672;ConsecionAnterior;2016-07-11 15:42:42.917;2016-07-11 15:42:42.917
13637;uso_comercial;9673;ConsecionAnterior;2016-07-11 15:45:08.150;2016-07-11 15:45:08.150
13638;uso_comercial;9674;ConsecionAnterior;2016-07-11 15:45:52.120;2016-07-11 15:45:52.120
13639;uso_comercial;9675;ConsecionAnterior;2016-07-11 15:47:09.527;2016-07-11 15:47:09.527
13640;uso_comercial;9676;ConsecionAnterior;2016-07-11 15:49:06.963;2016-07-11 15:49:06.963
13641;uso_comercial;9677;ConsecionAnterior;2016-07-11 15:50:03.387;2016-07-11 15:50:03.387
13642;no_aplica;9678;ConsecionAnterior;2016-07-11 15:50:30.747;2016-07-11 15:50:30.747
13643;uso_comercial;9679;ConsecionAnterior;2016-07-11 15:51:12.323;2016-07-11 15:51:12.323
13644;no_aplica;9680;ConsecionAnterior;2016-07-11 15:51:21.917;2016-07-11 15:51:21.917
13645;uso_comercial;9681;ConsecionAnterior;2016-07-11 15:51:46.497;2016-07-11 15:51:46.497
13646;no_aplica;9682;ConsecionAnterior;2016-07-11 15:52:33.167;2016-07-11 15:52:33.167
13647;no_aplica;9683;ConsecionAnterior;2016-07-11 15:52:50.370;2016-07-11 15:52:50.370
13648;uso_comercial;9684;ConsecionAnterior;2016-07-11 15:53:21.260;2016-07-11 15:53:21.260
13649;uso_comercial;9685;ConsecionAnterior;2016-07-11 15:54:22.090;2016-07-11 15:54:22.090
13650;no_aplica;9686;ConsecionAnterior;2016-07-11 15:55:09.450;2016-07-11 15:55:09.450
13651;uso_comercial;9687;ConsecionAnterior;2016-07-11 15:55:29.667;2016-07-11 15:55:29.667
13652;uso_comercial;9688;ConsecionAnterior;2016-07-11 15:56:35.107;2016-07-11 15:56:35.107
13653;uso_comercial;9689;ConsecionAnterior;2016-07-11 15:57:20.713;2016-07-11 15:57:20.713
13654;no_aplica;9690;ConsecionAnterior;2016-07-11 15:58:42.090;2016-07-11 15:58:42.090
13655;no_aplica;9691;ConsecionAnterior;2016-07-11 15:58:50.683;2016-07-11 15:58:50.683
13656;uso_comercial;9692;ConsecionAnterior;2016-07-11 16:00:22.620;2016-07-11 16:00:22.620
13657;no_aplica;9693;ConsecionAnterior;2016-07-11 16:00:23.823;2016-07-11 16:00:23.823
13658;uso_comercial;9694;ConsecionAnterior;2016-07-11 16:01:19.903;2016-07-11 16:01:19.903
13659;no_aplica;9695;ConsecionAnterior;2016-07-11 16:01:33.620;2016-07-11 16:01:33.620
13660;uso_comercial;9696;ConsecionAnterior;2016-07-11 16:04:25.373;2016-07-11 16:04:25.373
13661;no_aplica;9697;ConsecionAnterior;2016-07-11 16:05:56.327;2016-07-11 16:05:56.327
13662;no_aplica;9698;ConsecionAnterior;2016-07-11 16:06:39.527;2016-07-11 16:06:39.527
13663;uso_comercial;9699;ConsecionAnterior;2016-07-11 16:07:18.590;2016-07-11 16:07:18.590
13664;no_aplica;9700;ConsecionAnterior;2016-07-11 16:08:28.623;2016-07-11 16:08:28.623
13665;no_aplica;9701;ConsecionAnterior;2016-07-11 16:09:22.857;2016-07-11 16:09:22.857
13666;uso_comercial;9702;ConsecionAnterior;2016-07-11 16:10:26.030;2016-07-11 16:10:26.030
13667;no_aplica;9703;ConsecionAnterior;2016-07-11 16:11:35.937;2016-07-11 16:11:35.937
13668;no_aplica;9704;ConsecionAnterior;2016-07-11 16:13:01.467;2016-07-11 16:13:01.467
13669;uso_comercial;9705;ConsecionAnterior;2016-07-11 16:14:35.547;2016-07-11 16:14:35.547
13672;uso_comercial;9706;ConsecionAnterior;2016-07-11 16:17:11.390;2016-07-11 16:17:11.390
13673;no_aplica;9707;ConsecionAnterior;2016-07-11 16:18:55.437;2016-07-11 16:18:55.437
13674;uso_comercial;9708;ConsecionAnterior;2016-07-11 16:20:35.657;2016-07-11 16:20:35.657
13675;uso_comercial;9709;ConsecionAnterior;2016-07-11 16:21:39.890;2016-07-11 16:21:39.890
13676;uso_comercial;9710;ConsecionAnterior;2016-07-11 16:22:48.107;2016-07-11 16:22:48.107
13677;uso_comercial;9711;ConsecionAnterior;2016-07-11 16:24:49.890;2016-07-11 16:24:49.890
13678;uso_comercial;9712;ConsecionAnterior;2016-07-11 16:26:01.953;2016-07-11 16:26:01.953
13679;no_aplica;9713;ConsecionAnterior;2016-07-11 16:27:19.563;2016-07-11 16:27:19.563
13680;no_aplica;9714;ConsecionAnterior;2016-07-11 16:28:26.170;2016-07-11 16:28:26.170
13681;no_aplica;9715;ConsecionAnterior;2016-07-11 16:33:19.437;2016-07-11 16:33:19.437
13682;uso_comercial;9716;ConsecionAnterior;2016-07-11 16:34:22.280;2016-07-11 16:34:22.280
13683;uso_comercial;9717;ConsecionAnterior;2016-07-11 16:36:17.890;2016-07-11 16:36:17.890
13684;no_aplica;9718;ConsecionAnterior;2016-07-11 16:37:42.610;2016-07-11 16:37:42.610
13685;uso_comercial;9719;ConsecionAnterior;2016-07-11 16:38:28.890;2016-07-11 16:38:28.890
13686;uso_comercial;9720;ConsecionAnterior;2016-07-11 16:39:25.173;2016-07-11 16:39:25.173
13687;uso_comercial;9721;ConsecionAnterior;2016-07-11 16:41:38.033;2016-07-11 16:41:38.033
13688;uso_comercial;9722;ConsecionAnterior;2016-07-11 16:43:02.627;2016-07-11 16:43:02.627
13689;uso_comercial;9723;ConsecionAnterior;2016-07-11 16:44:38.047;2016-07-11 16:44:38.047
13690;uso_comercial;9724;ConsecionAnterior;2016-07-11 16:45:22.283;2016-07-11 16:45:22.283
13691;no_aplica;9725;ConsecionAnterior;2016-07-11 16:46:48.860;2016-07-11 16:46:48.860
13692;uso_comercial;9726;ConsecionAnterior;2016-07-11 16:48:00.957;2016-07-11 16:48:00.957
13693;no_aplica;9727;ConsecionAnterior;2016-07-11 16:56:53.783;2016-07-11 16:56:53.783
13694;uso_comercial;9728;ConsecionAnterior;2016-07-11 17:00:17.177;2016-07-11 17:00:17.177
13695;no_aplica;9729;ConsecionAnterior;2016-07-11 17:02:46.627;2016-07-11 17:02:46.627
13696;uso_comercial;9730;ConsecionAnterior;2016-07-11 17:05:35.847;2016-07-11 17:05:35.847
13697;no_aplica;9731;ConsecionAnterior;2016-07-11 17:07:34.583;2016-07-11 17:07:34.583
13698;no_aplica;9732;ConsecionAnterior;2016-07-11 17:08:49.487;2016-07-11 17:08:49.487
13699;no_aplica;9733;ConsecionAnterior;2016-07-11 17:10:00.147;2016-07-11 17:10:00.147
13700;uso_comercial;9734;ConsecionAnterior;2016-07-11 17:10:59.380;2016-07-11 17:10:59.380
13701;no_aplica;9735;ConsecionAnterior;2016-07-11 17:12:31.147;2016-07-11 17:12:31.147
13702;no_aplica;9736;ConsecionAnterior;2016-07-11 17:13:17.957;2016-07-11 17:13:17.957
13703;no_aplica;9737;ConsecionAnterior;2016-07-11 17:18:59.583;2016-07-11 17:18:59.583
13704;no_aplica;9738;ConsecionAnterior;2016-07-11 17:20:35.757;2016-07-11 17:20:35.757
13705;no_aplica;9739;ConsecionAnterior;2016-07-11 17:21:49.553;2016-07-11 17:21:49.553
13706;uso_comercial;9740;ConsecionAnterior;2016-07-11 17:22:52.817;2016-07-11 17:22:52.817
13707;no_aplica;9741;ConsecionAnterior;2016-07-11 17:24:17.317;2016-07-11 17:24:17.317
13708;uso_comercial;9742;ConsecionAnterior;2016-07-11 17:25:11.240;2016-07-11 17:25:11.240
13709;no_aplica;9743;ConsecionAnterior;2016-07-11 17:26:41.507;2016-07-11 17:26:41.507
13710;no_aplica;9744;ConsecionAnterior;2016-07-11 17:28:17.490;2016-07-11 17:28:17.490
13711;no_aplica;9745;ConsecionAnterior;2016-07-11 17:29:16.163;2016-07-11 17:29:16.163
13712;no_aplica;9746;ConsecionAnterior;2016-07-11 17:29:57.883;2016-07-11 17:29:57.883
13713;uso_comercial;9747;ConsecionAnterior;2016-07-11 17:30:00.647;2016-07-11 17:30:00.647
13714;uso_comercial;9748;ConsecionAnterior;2016-07-11 17:31:06.147;2016-07-11 17:31:06.147
13715;no_aplica;9749;ConsecionAnterior;2016-07-11 17:32:02.350;2016-07-11 17:32:02.350
13716;no_aplica;9750;ConsecionAnterior;2016-07-11 17:32:59.490;2016-07-11 17:32:59.490
13717;no_aplica;9751;ConsecionAnterior;2016-07-11 17:33:59.117;2016-07-11 17:33:59.117
13718;uso_comercial;9752;ConsecionAnterior;2016-07-11 17:35:54.070;2016-07-11 17:35:54.070
13719;uso_comercial;9753;ConsecionAnterior;2016-07-11 17:36:50.180;2016-07-11 17:36:50.180
13720;no_aplica;9754;ConsecionAnterior;2016-07-11 17:38:26.960;2016-07-11 17:38:26.960
13721;uso_comercial;9755;ConsecionAnterior;2016-07-11 17:39:45.883;2016-07-11 17:39:45.883
13722;uso_comercial;9756;ConsecionAnterior;2016-07-11 17:40:51.773;2016-07-11 17:40:51.773
13724;no_aplica;9758;ConsecionAnterior;2016-07-11 17:45:04.273;2016-07-11 17:45:04.273
13726;no_aplica;9760;ConsecionAnterior;2016-07-11 17:47:16.900;2016-07-11 17:47:16.900
13727;no_aplica;9761;ConsecionAnterior;2016-07-11 17:48:25.900;2016-07-11 17:48:25.900
13728;no_aplica;9762;ConsecionAnterior;2016-07-11 17:49:47.713;2016-07-11 17:49:47.713
13729;no_aplica;9763;ConsecionAnterior;2016-07-11 17:50:49.463;2016-07-11 17:50:49.463
13730;no_aplica;9764;ConsecionAnterior;2016-07-11 17:53:14.447;2016-07-11 17:53:14.447
13731;no_aplica;9765;ConsecionAnterior;2016-07-11 17:54:19.917;2016-07-11 17:54:19.917
13732;no_aplica;9766;ConsecionAnterior;2016-07-11 17:55:27.073;2016-07-11 17:55:27.073
13733;no_aplica;9767;ConsecionAnterior;2016-07-11 17:57:20.027;2016-07-11 17:57:20.027
13734;uso_comercial;9768;ConsecionAnterior;2016-07-11 17:58:07.243;2016-07-11 17:58:07.243
13735;no_aplica;9769;ConsecionAnterior;2016-07-11 17:59:12.183;2016-07-11 17:59:12.183
13736;uso_comercial;9770;ConsecionAnterior;2016-07-11 18:00:13.137;2016-07-11 18:00:13.137
13737;no_aplica;9771;ConsecionAnterior;2016-07-11 18:01:22.307;2016-07-11 18:01:22.307
13738;uso_comercial;9772;ConsecionAnterior;2016-07-11 18:02:58.947;2016-07-11 18:02:58.947
13739;uso_comercial;9773;ConsecionAnterior;2016-07-11 19:02:33.610;2016-07-11 19:02:33.610
13740;no_aplica;9774;ConsecionAnterior;2016-07-11 19:04:14.157;2016-07-11 19:04:14.157
13741;no_aplica;9775;ConsecionAnterior;2016-07-11 19:05:09.283;2016-07-11 19:05:09.283
13742;no_aplica;9776;ConsecionAnterior;2016-07-11 19:06:10.767;2016-07-11 19:06:10.767
13743;no_aplica;9777;ConsecionAnterior;2016-07-11 19:06:58.067;2016-07-11 19:06:58.067
13744;no_aplica;9778;ConsecionAnterior;2016-07-11 19:07:57.923;2016-07-11 19:07:57.923
13745;no_aplica;9779;ConsecionAnterior;2016-07-11 19:08:44.783;2016-07-11 19:08:44.783
13746;no_aplica;9780;ConsecionAnterior;2016-07-11 19:09:47.707;2016-07-11 19:09:47.707
13747;no_aplica;9781;ConsecionAnterior;2016-07-11 19:11:10.800;2016-07-11 19:11:10.800
13748;no_aplica;9782;ConsecionAnterior;2016-07-11 19:12:03.113;2016-07-11 19:12:03.113
13749;uso_oficial;9783;ConsecionAnterior;2016-07-11 19:14:18.283;2016-07-11 19:14:18.283
13750;uso_comercial;9784;ConsecionAnterior;2016-07-11 19:15:43.330;2016-07-11 19:15:43.330
13751;no_aplica;9785;ConsecionAnterior;2016-07-11 19:16:01.957;2016-07-11 19:16:01.957
13752;uso_comercial;9786;ConsecionAnterior;2016-07-11 19:17:06.097;2016-07-11 19:17:06.097
13753;no_aplica;9787;ConsecionAnterior;2016-07-11 19:18:00.440;2016-07-11 19:18:00.440
13754;no_aplica;9788;ConsecionAnterior;2016-07-11 19:18:31.067;2016-07-11 19:18:31.067
13755;no_aplica;9789;ConsecionAnterior;2016-07-11 19:19:54.787;2016-07-11 19:19:54.787
13756;no_aplica;9790;ConsecionAnterior;2016-07-11 19:20:15.347;2016-07-11 19:20:15.347
13757;no_aplica;9791;ConsecionAnterior;2016-07-11 19:22:23.927;2016-07-11 19:22:23.927
13758;no_aplica;9792;ConsecionAnterior;2016-07-11 19:22:26.520;2016-07-11 19:22:26.520
13759;uso_comercial;9793;ConsecionAnterior;2016-07-11 19:24:00.490;2016-07-11 19:24:00.490
13760;uso_comercial;9794;ConsecionAnterior;2016-07-11 19:25:09.160;2016-07-11 19:25:09.160
13761;uso_comercial;9795;ConsecionAnterior;2016-07-11 19:25:49.677;2016-07-11 19:25:49.677
13762;no_aplica;9796;ConsecionAnterior;2016-07-11 19:27:33.770;2016-07-11 19:27:33.770
13763;uso_comercial;9797;ConsecionAnterior;2016-07-11 19:29:04.863;2016-07-11 19:29:04.863
13764;uso_comercial;9798;ConsecionAnterior;2016-07-11 19:31:04.037;2016-07-11 19:31:04.037
13765;no_aplica;9799;ConsecionAnterior;2016-07-11 19:35:42.803;2016-07-11 19:35:42.803
13766;no_aplica;9800;ConsecionAnterior;2016-07-11 19:36:40.210;2016-07-11 19:36:40.210
13767;no_aplica;9801;ConsecionAnterior;2016-07-11 19:37:51.990;2016-07-11 19:37:51.990
13768;no_aplica;9802;ConsecionAnterior;2016-07-11 19:38:42.193;2016-07-11 19:38:42.193
13769;no_aplica;9803;ConsecionAnterior;2016-07-11 19:39:55.600;2016-07-11 19:39:55.600
13770;no_aplica;9804;ConsecionAnterior;2016-07-11 19:41:57.427;2016-07-11 19:41:57.427
13771;uso_comercial;9805;ConsecionAnterior;2016-07-11 19:45:00.443;2016-07-11 19:45:00.443
13772;no_aplica;9806;ConsecionAnterior;2016-07-11 19:45:40.070;2016-07-11 19:45:40.070
13773;uso_comercial;9807;ConsecionAnterior;2016-07-11 19:46:19.710;2016-07-11 19:46:19.710
13774;no_aplica;9808;ConsecionAnterior;2016-07-11 19:47:27.303;2016-07-11 19:47:27.303
13775;no_aplica;9809;ConsecionAnterior;2016-07-11 19:48:22.697;2016-07-11 19:48:22.697
13776;uso_comercial;9810;ConsecionAnterior;2016-07-11 19:50:22.413;2016-07-11 19:50:22.413
13777;no_aplica;9811;ConsecionAnterior;2016-07-11 19:51:16.070;2016-07-11 19:51:16.070
13778;uso_comercial;9812;ConsecionAnterior;2016-07-11 19:53:38.930;2016-07-11 19:53:38.930
13779;no_aplica;9813;ConsecionAnterior;2016-07-11 19:55:09.430;2016-07-11 19:55:09.430
13780;uso_comercial;9814;ConsecionAnterior;2016-07-11 19:56:45.353;2016-07-11 19:56:45.353
13781;uso_comercial;9815;ConsecionAnterior;2016-07-11 19:58:29.447;2016-07-11 19:58:29.447
13782;no_aplica;9816;ConsecionAnterior;2016-07-11 20:01:27.070;2016-07-11 20:01:27.070
13783;uso_comercial;9817;ConsecionAnterior;2016-07-11 20:02:41.213;2016-07-11 20:02:41.213
13784;uso_comercial;9818;ConsecionAnterior;2016-07-11 20:04:24.353;2016-07-11 20:04:24.353
13785;uso_comercial;9819;ConsecionAnterior;2016-07-11 20:05:54.430;2016-07-11 20:05:54.430
13786;no_aplica;9820;ConsecionAnterior;2016-07-11 20:07:14.713;2016-07-11 20:07:14.713
13788;uso_comercial;9822;ConsecionAnterior;2016-07-11 20:11:05.637;2016-07-11 20:11:05.637
13789;no_aplica;9823;ConsecionAnterior;2016-07-11 20:12:21.573;2016-07-11 20:12:21.573
13790;uso_comercial;9824;ConsecionAnterior;2016-07-11 20:13:05.637;2016-07-11 20:13:05.637
13791;uso_comercial;9825;ConsecionAnterior;2016-07-11 20:14:37.760;2016-07-11 20:14:37.760
13792;uso_comercial;9826;ConsecionAnterior;2016-07-11 20:15:32.120;2016-07-11 20:15:32.120
13793;uso_comercial;9827;ConsecionAnterior;2016-07-11 20:16:37.963;2016-07-11 20:16:37.963
13794;uso_comercial;9828;ConsecionAnterior;2016-07-11 20:17:37.293;2016-07-11 20:17:37.293
13795;uso_comercial;9829;ConsecionAnterior;2016-07-11 20:18:28.043;2016-07-11 20:18:28.043
13796;uso_comercial;9830;ConsecionAnterior;2016-07-11 20:19:32.073;2016-07-11 20:19:32.073
13797;uso_comercial;9831;ConsecionAnterior;2016-07-11 20:20:22.857;2016-07-11 20:20:22.857
13798;uso_comercial;9832;ConsecionAnterior;2016-07-11 20:21:17.293;2016-07-11 20:21:17.293
13799;uso_comercial;9833;ConsecionAnterior;2016-07-11 20:22:07.107;2016-07-11 20:22:07.107
13800;uso_comercial;9834;ConsecionAnterior;2016-07-11 20:23:44.307;2016-07-11 20:23:44.307
13801;uso_comercial;9835;ConsecionAnterior;2016-07-11 20:24:27.637;2016-07-11 20:24:27.637
13802;uso_comercial;9836;ConsecionAnterior;2016-07-11 20:25:10.653;2016-07-11 20:25:10.653
13803;no_aplica;9837;ConsecionAnterior;2016-07-11 20:25:49.120;2016-07-11 20:25:49.120
13804;no_aplica;9838;ConsecionAnterior;2016-07-11 20:26:30.700;2016-07-11 20:26:30.700
13805;uso_comercial;9839;ConsecionAnterior;2016-07-11 20:27:09.730;2016-07-11 20:27:09.730
13806;uso_comercial;9840;ConsecionAnterior;2016-07-11 20:27:59.433;2016-07-11 20:27:59.433
13807;uso_comercial;9841;ConsecionAnterior;2016-07-11 20:28:50.340;2016-07-11 20:28:50.340
13808;uso_comercial;9842;ConsecionAnterior;2016-07-11 20:30:09.653;2016-07-11 20:30:09.653
13809;uso_comercial;9843;ConsecionAnterior;2016-07-11 20:30:55.513;2016-07-11 20:30:55.513
13810;uso_comercial;9844;ConsecionAnterior;2016-07-11 20:32:11.480;2016-07-11 20:32:11.480
13811;uso_comercial;9845;ConsecionAnterior;2016-07-11 20:33:12.997;2016-07-11 20:33:12.997
13812;uso_comercial;9846;ConsecionAnterior;2016-07-11 20:34:49.513;2016-07-11 20:34:49.513
13813;uso_comercial;9847;ConsecionAnterior;2016-07-11 20:36:04.310;2016-07-11 20:36:04.310
13814;uso_comercial;9848;ConsecionAnterior;2016-07-11 20:38:17.937;2016-07-11 20:38:17.937
13815;uso_comercial;9849;ConsecionAnterior;2016-07-11 20:39:21.060;2016-07-11 20:39:21.060
13816;uso_comercial;9850;ConsecionAnterior;2016-07-11 20:39:59.810;2016-07-11 20:39:59.810
13817;uso_comercial;9851;ConsecionAnterior;2016-07-11 20:40:45.857;2016-07-11 20:40:45.857
13818;uso_comercial;9852;ConsecionAnterior;2016-07-11 20:41:23.137;2016-07-11 20:41:23.137
13819;uso_comercial;9853;ConsecionAnterior;2016-07-11 20:42:20.780;2016-07-11 20:42:20.780
13820;uso_comercial;9854;ConsecionAnterior;2016-07-11 20:42:49.187;2016-07-11 20:42:49.187
13821;uso_comercial;9855;ConsecionAnterior;2016-07-11 20:43:57.403;2016-07-11 20:43:57.403
13822;uso_comercial;9856;ConsecionAnterior;2016-07-11 20:44:36.687;2016-07-11 20:44:36.687
13823;uso_comercial;9857;ConsecionAnterior;2016-07-11 20:46:09.953;2016-07-11 20:46:09.953
13824;uso_comercial;9858;ConsecionAnterior;2016-07-11 20:46:54.187;2016-07-11 20:46:54.187
13825;uso_comercial;9859;ConsecionAnterior;2016-07-11 20:47:45.920;2016-07-11 20:47:45.920
13826;uso_comercial;9860;ConsecionAnterior;2016-07-11 20:48:32.547;2016-07-11 20:48:32.547
13827;uso_comercial;9861;ConsecionAnterior;2016-07-11 20:49:20.483;2016-07-11 20:49:20.483
13828;no_aplica;9862;ConsecionAnterior;2016-07-11 20:50:30.670;2016-07-11 20:50:30.670
13829;uso_comercial;9863;ConsecionAnterior;2016-07-11 20:51:32.797;2016-07-11 20:51:32.797
13830;uso_comercial;9864;ConsecionAnterior;2016-07-11 20:54:44.483;2016-07-11 20:54:44.483
13831;uso_comercial;9865;ConsecionAnterior;2016-07-11 20:55:39.063;2016-07-11 20:55:39.063
13832;no_aplica;9866;ConsecionAnterior;2016-07-11 20:56:18.907;2016-07-11 20:56:18.907
13833;no_aplica;9867;ConsecionAnterior;2016-07-11 20:57:07.157;2016-07-11 20:57:07.157
13834;no_aplica;9868;ConsecionAnterior;2016-07-11 20:58:12.890;2016-07-11 20:58:12.890
13835;no_aplica;9869;ConsecionAnterior;2016-07-11 20:58:59.890;2016-07-11 20:58:59.890
13837;no_aplica;9871;ConsecionAnterior;2016-07-11 21:01:49.000;2016-07-11 21:01:49.000
13838;no_aplica;9872;ConsecionAnterior;2016-07-11 21:02:44.313;2016-07-11 21:02:44.313
13839;no_aplica;9873;ConsecionAnterior;2016-07-11 21:03:41.610;2016-07-11 21:03:41.610
13840;no_aplica;9874;ConsecionAnterior;2016-07-11 21:05:10.033;2016-07-11 21:05:10.033
13841;uso_comercial;9875;ConsecionAnterior;2016-07-11 21:06:11.220;2016-07-11 21:06:11.220
13842;no_aplica;9876;ConsecionAnterior;2016-07-11 21:07:08.140;2016-07-11 21:07:08.140
13843;no_aplica;9877;ConsecionAnterior;2016-07-11 21:08:08.767;2016-07-11 21:08:08.767
13844;no_aplica;9878;ConsecionAnterior;2016-07-11 21:09:08.297;2016-07-11 21:09:08.297
13845;no_aplica;9879;ConsecionAnterior;2016-07-11 21:10:15.750;2016-07-11 21:10:15.750
13846;no_aplica;9880;ConsecionAnterior;2016-07-11 21:11:20.313;2016-07-11 21:11:20.313
13847;no_aplica;9881;ConsecionAnterior;2016-07-11 21:11:32.987;2016-07-11 21:11:32.987
13848;no_aplica;9882;ConsecionAnterior;2016-07-11 21:12:34.207;2016-07-11 21:12:34.207
