id;tipo_frecuencia;ancho_banda_desde;ancho_banda_hasta;unidad_desde;unidad_hasta;espectro_id;created_at;updated_at;desde;hasta;tx_desde;tx_hasta;rx_desde;rx_hasta
21799;frecuencia;NULL;NULL;mhz;NULL;13116;2016-07-06 16:46:42.723;2016-07-06 16:46:42.723;;;152690;;152690;
21800;;NULL;NULL;khz;NULL;13117;2016-07-06 16:48:16.597;2016-07-06 16:48:16.597;;;6.625;;6.625;
21801;frecuencia;NULL;NULL;mhz;NULL;13118;2016-07-06 16:50:59.943;2016-07-06 16:50:59.943;;;465.96;;465.96;
21802;frecuencia;NULL;NULL;mhz;NULL;13118;2016-07-06 16:50:59.957;2016-07-06 16:50:59.957;;;465.985;;465.985;
21803;frecuencia_tx_rx;NULL;NULL;mhz;NULL;13119;2016-07-06 16:52:12.177;2016-07-06 16:52:12.177;;;226.23;;230.49;
21804;frecuencia;NULL;NULL;mhz;NULL;13120;2016-07-06 16:53:13.597;2016-07-06 16:53:13.597;;;232.35;;232.35;
21805;frecuencia;NULL;NULL;mhz;NULL;13120;2016-07-06 16:53:13.597;2016-07-06 16:53:13.597;;;237.36;;237.36;
21806;frecuencia;NULL;NULL;mhz;NULL;13121;2016-07-06 16:54:18.833;2016-07-06 16:54:18.833;;;240.27;;240.27;
21807;frecuencia;NULL;NULL;mhz;NULL;13121;2016-07-06 16:54:18.833;2016-07-06 16:54:18.833;;;235.98;;235.98;
21808;frecuencia_tx_rx;NULL;NULL;mhz;NULL;13122;2016-07-06 16:55:23.507;2016-07-06 16:55:23.507;;;423.925;;428.700;
21809;frecuencia;NULL;NULL;mhz;NULL;13123;2016-07-06 16:57:03.007;2016-07-06 16:57:03.007;;;469.200;;469.200;
21810;frecuencia_tx_rx;NULL;NULL;mhz;NULL;13124;2016-07-06 16:58:05.897;2016-07-06 16:58:05.897;;;;;816.4625;
21811;frecuencia_tx_rx;NULL;NULL;mhz;NULL;13124;2016-07-06 16:58:05.897;2016-07-06 16:58:05.897;;;;;817.4625;
21812;frecuencia_tx_rx;NULL;NULL;mhz;NULL;13124;2016-07-06 16:58:05.897;2016-07-06 16:58:05.897;;;;;818.4625;
21813;frecuencia_tx_rx;NULL;NULL;mhz;NULL;13124;2016-07-06 16:58:05.897;2016-07-06 16:58:05.897;;;;;819.4625;
21814;frecuencia_tx_rx;NULL;NULL;mhz;NULL;13124;2016-07-06 16:58:05.910;2016-07-06 16:58:05.910;;;;;820.4625;
21815;frecuencia_tx_rx;NULL;NULL;mhz;NULL;13124;2016-07-06 16:58:05.910;2016-07-06 16:58:05.910;;;861.4625;;;
21816;frecuencia_tx_rx;NULL;NULL;mhz;NULL;13124;2016-07-06 16:58:05.910;2016-07-06 16:58:05.910;;;862.4625;;;
21817;frecuencia_tx_rx;NULL;NULL;mhz;NULL;13124;2016-07-06 16:58:05.910;2016-07-06 16:58:05.910;;;863.4625;;;
21818;frecuencia_tx_rx;NULL;NULL;mhz;NULL;13124;2016-07-06 16:58:05.910;2016-07-06 16:58:05.910;;;864.4625;;;
21819;frecuencia_tx_rx;NULL;NULL;mhz;NULL;13124;2016-07-06 16:58:05.927;2016-07-06 16:58:05.927;;;865.4625;;;
21820;frecuencia;NULL;NULL;mhz;NULL;13125;2016-07-06 16:58:43.817;2016-07-06 16:58:43.817;;;462.225;;462.225;
21821;frecuencia;NULL;NULL;mhz;NULL;13125;2016-07-06 16:58:43.833;2016-07-06 16:58:43.833;;;469.325;;469.325;
21822;frecuencia;NULL;NULL;mhz;NULL;13125;2016-07-06 16:58:43.833;2016-07-06 16:58:43.833;;;469.350;;469.350;
21823;frecuencia;NULL;NULL;mhz;NULL;13126;2016-07-06 16:59:32.227;2016-07-06 16:59:32.227;;;454.225;;454.225;
21824;frecuencia;NULL;NULL;mhz;NULL;13126;2016-07-06 16:59:32.227;2016-07-06 16:59:32.227;;;454.250;;454.250;
21825;frecuencia;NULL;NULL;mhz;NULL;13126;2016-07-06 16:59:32.240;2016-07-06 16:59:32.240;;;454.275;;454.275;
21826;frecuencia;NULL;NULL;mhz;NULL;13127;2016-07-06 17:00:23.193;2016-07-06 17:00:23.193;;;151.5875;;151.5875;
21827;frecuencia;NULL;NULL;mhz;NULL;13127;2016-07-06 17:00:23.193;2016-07-06 17:00:23.193;;;;;152.8625;
21828;rango_frecuencias;NULL;NULL;mhz;NULL;13128;2016-07-06 17:01:17.757;2016-07-06 17:01:17.757;288;294;;;;
21829;rango_frecuencias;NULL;NULL;mhz;NULL;13128;2016-07-06 17:01:17.757;2016-07-06 17:01:17.757;300;306;;;;
21830;rango_frecuencias;NULL;NULL;mhz;NULL;13128;2016-07-06 17:01:17.770;2016-07-06 17:01:17.770;312;318;;;;
21831;frecuencia;NULL;NULL;mhz;NULL;13129;2016-07-06 17:02:18.317;2016-07-06 17:02:18.317;;;456.475;;456.475;
21832;frecuencia;NULL;NULL;mhz;NULL;13129;2016-07-06 17:02:18.317;2016-07-06 17:02:18.317;;;;;;
21833;frecuencia;NULL;NULL;mhz;NULL;13129;2016-07-06 17:02:18.333;2016-07-06 17:02:18.333;;;;;;
21834;frecuencia;NULL;NULL;mhz;NULL;13129;2016-07-06 17:02:18.333;2016-07-06 17:02:18.333;;;;;;
21835;frecuencia;NULL;NULL;mhz;NULL;13129;2016-07-06 17:02:18.333;2016-07-06 17:02:18.333;;;;;;
21836;frecuencia;NULL;NULL;mhz;NULL;13129;2016-07-06 17:02:18.333;2016-07-06 17:02:18.333;;;;;;
21837;frecuencia;NULL;NULL;mhz;NULL;13129;2016-07-06 17:02:18.333;2016-07-06 17:02:18.333;;;;;;
21838;frecuencia;NULL;NULL;mhz;NULL;13129;2016-07-06 17:02:18.350;2016-07-06 17:02:18.350;;;;;;
21839;frecuencia;NULL;NULL;mhz;NULL;13129;2016-07-06 17:02:18.350;2016-07-06 17:02:18.350;;;;;;
21840;frecuencia;NULL;NULL;mhz;NULL;13129;2016-07-06 17:02:18.350;2016-07-06 17:02:18.350;;;;;;
21841;frecuencia;NULL;NULL;mhz;NULL;13130;2016-07-06 17:03:15.397;2016-07-06 17:03:15.397;;;15654;;15654;
21842;frecuencia;NULL;NULL;mhz;NULL;13130;2016-07-06 17:03:15.413;2016-07-06 17:03:15.413;;;15848;;15848;
21843;frecuencia;NULL;NULL;mhz;NULL;13131;2016-07-06 17:04:12.443;2016-07-06 17:04:12.443;;;157.210;;157.210;
21844;frecuencia;NULL;NULL;mhz;NULL;13132;2016-07-06 17:05:11.380;2016-07-06 17:05:11.380;;;137.775;;137.775;
21845;frecuencia_tx_rx;NULL;NULL;mhz;NULL;13132;2016-07-06 17:05:11.397;2016-07-06 17:05:11.397;;;137.90;;137.90;
21846;frecuencia_tx_rx;NULL;NULL;mhz;NULL;13133;2016-07-06 17:06:00.913;2016-07-06 17:06:00.913;;;275.025;;270.025;
21848;frecuencia;NULL;NULL;mhz;NULL;13135;2016-07-06 17:08:27.227;2016-07-06 17:08:27.227;;;166.540;;166.540;
21849;frecuencia;NULL;NULL;mhz;NULL;13135;2016-07-06 17:08:27.227;2016-07-06 17:08:27.227;;;168.870;;168.870;
21850;frecuencia;NULL;NULL;mhz;NULL;13135;2016-07-06 17:08:27.240;2016-07-06 17:08:27.240;;;167.480;;167.480;
21852;frecuencia;NULL;NULL;mhz;NULL;13137;2016-07-06 17:15:19.303;2016-07-06 17:15:19.303;;;268.425;;268.425;
21853;frecuencia;NULL;NULL;mhz;NULL;13138;2016-07-06 17:16:07.133;2016-07-06 17:16:07.133;;;249.100;;249.100;
21857;frecuencia_tx_rx;NULL;NULL;mhz;NULL;13140;2016-07-06 17:17:07.210;2016-07-06 17:17:07.210;;;225.225;;230.325;
21858;frecuencia;NULL;NULL;mhz;NULL;13141;2016-07-06 17:20:52.383;2016-07-06 17:20:52.383;;;250.70;;250.70;
21859;frecuencia;NULL;NULL;mhz;NULL;13141;2016-07-06 17:20:52.397;2016-07-06 17:20:52.397;;;250.725;;250.725;
21860;frecuencia;NULL;NULL;mhz;NULL;13142;2016-07-06 17:21:53.790;2016-07-06 17:21:53.790;;;274.20;;274.20;
21864;frecuencia;NULL;NULL;mhz;NULL;13144;2016-07-06 17:23:04.383;2016-07-06 17:23:04.383;;;233.67;;233.67;
21874;frecuencia;NULL;NULL;mhz;NULL;13148;2016-07-06 17:25:09.197;2016-07-06 17:25:09.197;;;234.48;;234.48;
21875;frecuencia;NULL;NULL;mhz;NULL;13149;2016-07-06 17:25:46.040;2016-07-06 17:25:46.040;;;49.51;;49.51;
21876;frecuencia;NULL;NULL;mhz;NULL;13150;2016-07-06 17:28:43.213;2016-07-06 17:28:43.213;;;45.36;;45.36;
21877;frecuencia;NULL;NULL;mhz;NULL;13151;2016-07-06 17:29:24.243;2016-07-06 17:29:24.243;;;445.225;;445.225;
21878;frecuencia;NULL;NULL;mhz;NULL;13152;2016-07-06 17:31:14.117;2016-07-06 17:31:14.117;;;47.540;;47.540;
21879;frecuencia_tx_rx;NULL;NULL;mhz;NULL;13153;2016-07-06 17:32:11.133;2016-07-06 17:32:11.133;;;259.410;;254.730;
21880;frecuencia;NULL;NULL;mhz;NULL;13154;2016-07-06 17:35:38.870;2016-07-06 17:35:38.870;;;46.48;;46.48;
21882;frecuencia;NULL;NULL;mhz;NULL;13156;2016-07-06 17:38:14.947;2016-07-06 17:38:14.947;;;43.98;;43.98;
21883;rango_frecuencias;NULL;NULL;mhz;NULL;13157;2016-07-06 17:40:46.760;2016-07-06 17:40:46.760;;;;;3700;4200
21884;rango_frecuencias;NULL;NULL;mhz;NULL;13157;2016-07-06 17:40:46.777;2016-07-06 17:40:46.777;;;;;11950;12200
21885;;NULL;NULL;mhz;NULL;13157;2016-07-06 17:40:46.777;2016-07-06 17:40:46.777;;;;;;
21886;frecuencia;NULL;NULL;mhz;NULL;13158;2016-07-06 17:43:31.137;2016-07-06 17:43:31.137;;;169580;;169580;
21887;frecuencia;NULL;NULL;mhz;NULL;13158;2016-07-06 17:43:31.137;2016-07-06 17:43:31.137;;;169610;;169610;
21888;rango_frecuencias;NULL;NULL;mhz;NULL;13159;2016-07-06 17:45:55.043;2016-07-06 17:45:55.043;3700;4200;;;;
21889;rango_frecuencias;NULL;NULL;mhz;NULL;13159;2016-07-06 17:45:55.057;2016-07-06 17:45:55.057;11950;12200;;;;
21893;frecuencia;NULL;NULL;mhz;NULL;13163;2016-07-06 18:00:13.263;2016-07-06 18:00:13.263;;;102.3;;102.3;
21894;frecuencia;NULL;NULL;mhz;NULL;13163;2016-07-06 18:00:13.263;2016-07-06 18:00:13.263;;;248.880;;248.880;
21895;frecuencia;NULL;NULL;mhz;NULL;13164;2016-07-06 19:11:01.147;2016-07-06 19:11:01.147;;;229.620;;229.620;
21896;frecuencia;NULL;NULL;mhz;NULL;13164;2016-07-06 19:11:01.147;2016-07-06 19:11:01.147;;;229.650;;229.650;
21897;frecuencia;NULL;NULL;mhz;NULL;13164;2016-07-06 19:11:01.160;2016-07-06 19:11:01.160;;;229.680;;229.680;
21898;frecuencia;NULL;NULL;mhz;NULL;13164;2016-07-06 19:11:01.160;2016-07-06 19:11:01.160;;;229.710;;229.710;
21903;frecuencia;NULL;NULL;mhz;NULL;13166;2016-07-06 19:15:32.223;2016-07-06 19:15:32.223;;;239.46;;239.46;
21904;frecuencia;NULL;NULL;mhz;NULL;13166;2016-07-06 19:15:32.223;2016-07-06 19:15:32.223;;;239.49;;239.49;
21907;frecuencia_tx_rx;NULL;NULL;mhz;NULL;13169;2016-07-06 19:20:11.477;2016-07-06 19:20:11.477;;;423.775;;428.775;
21910;frecuencia;NULL;NULL;mhz;NULL;13171;2016-07-06 19:26:36.633;2016-07-06 19:26:36.633;;;101.1;;101.1;
21911;frecuencia;NULL;NULL;mhz;NULL;13172;2016-07-06 19:29:31.587;2016-07-06 19:29:31.587;;;148.570;;148.570;
21912;frecuencia;NULL;NULL;mhz;NULL;13173;2016-07-06 19:31:51.587;2016-07-06 19:31:51.587;;;227.670;;227.670;
21913;frecuencia_tx_rx;NULL;NULL;mhz;NULL;13174;2016-07-06 19:33:10.947;2016-07-06 19:33:10.947;;;157.7375;;158.900;
21914;frecuencia_tx_rx;NULL;NULL;mhz;NULL;13174;2016-07-06 19:33:10.960;2016-07-06 19:33:10.960;;;157.7625;;158.9125;
21915;frecuencia;NULL;NULL;mhz;NULL;13175;2016-07-06 19:34:11.807;2016-07-06 19:34:11.807;;;258.060;;258.060;
21916;frecuencia;NULL;NULL;mhz;NULL;13175;2016-07-06 19:34:11.807;2016-07-06 19:34:11.807;;;253.800;;253.800;
21917;frecuencia;NULL;NULL;mhz;NULL;13176;2016-07-06 19:36:00.650;2016-07-06 19:36:00.650;;;32.06;;32.06;
21918;frecuencia;NULL;NULL;mhz;NULL;13177;2016-07-06 19:37:13.900;2016-07-06 19:37:13.900;;;263.32;;263.32;
21919;frecuencia;NULL;NULL;mhz;NULL;13178;2016-07-06 19:38:33.930;2016-07-06 19:38:33.930;;;263.65;;263.65;
21920;frecuencia;NULL;NULL;mhz;NULL;13178;2016-07-06 19:38:33.930;2016-07-06 19:38:33.930;;;263.35;;263.35;
21921;frecuencia_tx_rx;NULL;NULL;mhz;NULL;13178;2016-07-06 19:38:33.947;2016-07-06 19:38:33.947;;;266.040;;261.050;
21922;frecuencia;NULL;NULL;mhz;NULL;13179;2016-07-06 19:39:47.697;2016-07-06 19:39:47.697;;;265.27;;265.27;
21923;frecuencia;NULL;NULL;mhz;NULL;13180;2016-07-06 19:42:42.837;2016-07-06 19:42:42.837;;;37.220;;37.220;
21924;frecuencia;NULL;NULL;mhz;NULL;13180;2016-07-06 19:42:42.837;2016-07-06 19:42:42.837;;;38.700;;38.700;
21925;frecuencia;NULL;NULL;mhz;NULL;13181;2016-07-06 19:43:42.773;2016-07-06 19:43:42.773;;;140.3375;;140.3375;
21926;frecuencia_tx_rx;NULL;NULL;mhz;NULL;13182;2016-07-06 19:44:29.150;2016-07-06 19:44:29.150;;;441.525;;136.325;
21927;;NULL;NULL;mhz;NULL;13183;2016-07-06 19:45:39.150;2016-07-06 19:45:39.150;;;;;;
21928;frecuencia;NULL;NULL;mhz;NULL;13184;2016-07-06 19:46:55.743;2016-07-06 19:46:55.743;;;239.175;;239.175;
21929;frecuencia;NULL;NULL;mhz;NULL;13185;2016-07-06 19:48:22.133;2016-07-06 19:48:22.133;;;148.680;;148.680;
21930;frecuencia;NULL;NULL;mhz;NULL;13186;2016-07-06 19:51:59.947;2016-07-06 19:51:59.947;;;32.48;;32.48;
21931;;NULL;NULL;mhz;NULL;13187;2016-07-06 19:52:49.337;2016-07-06 19:52:49.337;;;;;;
21932;frecuencia;NULL;NULL;mhz;NULL;13188;2016-07-06 19:55:23.337;2016-07-06 19:55:23.337;;;280.975;;280.975;
21933;frecuencia;NULL;NULL;mhz;NULL;13189;2016-07-06 19:58:29.887;2016-07-06 19:58:29.887;;;446.600;;446.600;
21934;frecuencia;NULL;NULL;mhz;NULL;13189;2016-07-06 19:58:29.900;2016-07-06 19:58:29.900;;;441.00;;441.00;
21936;frecuencia;NULL;NULL;mhz;NULL;13191;2016-07-06 20:00:04.167;2016-07-06 20:00:04.167;;;945;;945;
21938;frecuencia;NULL;NULL;mhz;NULL;13193;2016-07-06 20:03:16.043;2016-07-06 20:03:16.043;;;259.530;;259.530;
21939;;NULL;NULL;mhz;NULL;13194;2016-07-06 20:04:23.963;2016-07-06 20:04:23.963;;;;;;
21940;frecuencia;NULL;NULL;khz;NULL;13195;2016-07-06 20:04:45.667;2016-07-06 20:04:45.667;;;670;;670;
21941;frecuencia;NULL;NULL;khz;NULL;13195;2016-07-06 20:04:45.683;2016-07-06 20:04:45.683;;;;;;
21942;frecuencia;NULL;NULL;khz;NULL;13195;2016-07-06 20:04:45.683;2016-07-06 20:04:45.683;;;;;;
21943;frecuencia;NULL;NULL;khz;NULL;13195;2016-07-06 20:04:45.683;2016-07-06 20:04:45.683;;;;;;
21944;;NULL;NULL;mhz;NULL;13196;2016-07-06 20:05:26.387;2016-07-06 20:05:26.387;;;;;;
21945;frecuencia;NULL;NULL;mhz;NULL;13197;2016-07-06 20:06:40.090;2016-07-06 20:06:40.090;;;227070;;227070;
21950;;NULL;NULL;mhz;NULL;13199;2016-07-06 20:08:22.417;2016-07-06 20:08:22.417;;;;;;
21959;;NULL;NULL;mhz;NULL;13202;2016-07-06 20:09:39.370;2016-07-06 20:09:39.370;;;;;;
21960;frecuencia_tx_rx;NULL;NULL;mhz;NULL;13203;2016-07-06 20:11:06.310;2016-07-06 20:11:06.310;;;446.3875;;441.3875;
21961;frecuencia_tx_rx;NULL;NULL;mhz;NULL;13204;2016-07-06 20:13:04.433;2016-07-06 20:13:04.433;;;254.675;;249.950;
21962;frecuencia_tx_rx;NULL;NULL;mhz;NULL;13205;2016-07-06 20:14:10.653;2016-07-06 20:14:10.653;;;;;36.42;
21963;frecuencia;NULL;NULL;mhz;NULL;13205;2016-07-06 20:14:10.653;2016-07-06 20:14:10.653;;;39.42;;39.42;
21964;frecuencia;NULL;NULL;mhz;NULL;13206;2016-07-06 20:17:37.060;2016-07-06 20:17:37.060;;;163.60;;163.60;
21965;frecuencia;NULL;NULL;mhz;NULL;13206;2016-07-06 20:17:37.077;2016-07-06 20:17:37.077;;;166.48;;166.48;
21966;frecuencia;NULL;NULL;mhz;NULL;13207;2016-07-06 20:18:59.030;2016-07-06 20:18:59.030;;;231.99;;231.99;
21967;frecuencia;NULL;NULL;mhz;NULL;13207;2016-07-06 20:18:59.030;2016-07-06 20:18:59.030;;;226.98;;226.98;
21968;frecuencia;NULL;NULL;mhz;NULL;13208;2016-07-06 20:20:47.793;2016-07-06 20:20:47.793;;;465.12;;465.12;
21969;frecuencia;NULL;NULL;mhz;NULL;13208;2016-07-06 20:20:47.810;2016-07-06 20:20:47.810;;;461.88;;461.88;
21971;;NULL;NULL;mhz;NULL;13210;2016-07-06 20:21:53.513;2016-07-06 20:21:53.513;;;;;;
21972;frecuencia_tx_rx;NULL;NULL;mhz;NULL;13211;2016-07-06 20:23:40.593;2016-07-06 20:23:40.593;;;164.320;;157.340;
21973;frecuencia;NULL;NULL;mhz;NULL;13212;2016-07-06 20:24:51.467;2016-07-06 20:24:51.467;;;154.49;;154.49;
21974;frecuencia_tx_rx;NULL;NULL;mhz;NULL;13213;2016-07-06 20:25:38.153;2016-07-06 20:25:38.153;;;152.98;;154.49;
21976;;NULL;NULL;mhz;NULL;13215;2016-07-06 20:26:49.890;2016-07-06 20:26:49.890;;;;;;
21977;frecuencia;NULL;NULL;mhz;NULL;13216;2016-07-06 20:27:26.873;2016-07-06 20:27:26.873;;;251.07;;251.07;
21978;frecuencia;NULL;NULL;mhz;NULL;13216;2016-07-06 20:27:26.873;2016-07-06 20:27:26.873;;;246.06;;246.06;
21979;frecuencia;NULL;NULL;mhz;NULL;13216;2016-07-06 20:27:26.890;2016-07-06 20:27:26.890;;;251.10;;251.10;
21980;;NULL;NULL;mhz;NULL;13216;2016-07-06 20:27:26.890;2016-07-06 20:27:26.890;;;246.09;;246.09;
21981;frecuencia;NULL;NULL;mhz;NULL;13217;2016-07-06 20:28:18.187;2016-07-06 20:28:18.187;;;252090;;252090;
21982;frecuencia;NULL;NULL;mhz;NULL;13217;2016-07-06 20:28:18.187;2016-07-06 20:28:18.187;;;257580;;257580;
21983;frecuencia;NULL;NULL;mhz;NULL;13217;2016-07-06 20:28:18.203;2016-07-06 20:28:18.203;;;255360;;255360;
21984;frecuencia;NULL;NULL;mhz;NULL;13218;2016-07-06 20:29:06.357;2016-07-06 20:29:06.357;;;105.1;;105.1;
21985;frecuencia;NULL;NULL;mhz;NULL;13219;2016-07-06 20:29:43.670;2016-07-06 20:29:43.670;;;952;;952;
21986;;NULL;NULL;mhz;NULL;13220;2016-07-06 20:30:45.857;2016-07-06 20:30:45.857;;;105.5;;105.5;
21987;frecuencia;NULL;NULL;mhz;NULL;13221;2016-07-06 20:32:35.140;2016-07-06 20:32:35.140;;;105.5;;105.5;
21989;;NULL;NULL;mhz;NULL;13223;2016-07-06 20:33:15.577;2016-07-06 20:33:15.577;;;;;;
21990;frecuencia_tx_rx;NULL;NULL;mhz;NULL;13224;2016-07-06 20:34:12.983;2016-07-06 20:34:12.983;;;452.6875;;457.6875;
21991;frecuencia;NULL;NULL;mhz;NULL;13225;2016-07-06 20:36:07.030;2016-07-06 20:36:07.030;;;240.360;;240.360;
21992;frecuencia;NULL;NULL;mhz;NULL;13225;2016-07-06 20:36:07.047;2016-07-06 20:36:07.047;;;235.260;;235.260;
21995;frecuencia_tx_rx;NULL;NULL;mhz;NULL;13228;2016-07-06 20:38:27.217;2016-07-06 20:38:27.217;;;40.170;;46.560;
21996;frecuencia;NULL;NULL;mhz;NULL;13229;2016-07-06 20:40:04.047;2016-07-06 20:40:04.047;;;152.820;;152.820;
21997;frecuencia;NULL;NULL;mhz;NULL;13229;2016-07-06 20:40:04.047;2016-07-06 20:40:04.047;;;151.820;;151.820;
21998;frecuencia;NULL;NULL;mhz;NULL;13229;2016-07-06 20:40:04.047;2016-07-06 20:40:04.047;;;;;;
21999;frecuencia;NULL;NULL;mhz;NULL;13229;2016-07-06 20:40:04.047;2016-07-06 20:40:04.047;;;;;;
22000;frecuencia;NULL;NULL;mhz;NULL;13229;2016-07-06 20:40:04.063;2016-07-06 20:40:04.063;;;;;;
22001;frecuencia;NULL;NULL;mhz;NULL;13229;2016-07-06 20:40:04.063;2016-07-06 20:40:04.063;;;;;;
22002;frecuencia;NULL;NULL;mhz;NULL;13229;2016-07-06 20:40:04.063;2016-07-06 20:40:04.063;;;;;;
22003;frecuencia;NULL;NULL;mhz;NULL;13229;2016-07-06 20:40:04.063;2016-07-06 20:40:04.063;;;;;;
22004;frecuencia;NULL;NULL;mhz;NULL;13229;2016-07-06 20:40:04.063;2016-07-06 20:40:04.063;;;;;;
22005;frecuencia;NULL;NULL;mhz;NULL;13229;2016-07-06 20:40:04.063;2016-07-06 20:40:04.063;;;;;;
22006;frecuencia;NULL;NULL;mhz;NULL;13229;2016-07-06 20:40:04.077;2016-07-06 20:40:04.077;;;;;;
22007;frecuencia;NULL;NULL;mhz;NULL;13229;2016-07-06 20:40:04.077;2016-07-06 20:40:04.077;;;;;;
22008;frecuencia;NULL;NULL;mhz;NULL;13229;2016-07-06 20:40:04.077;2016-07-06 20:40:04.077;;;;;;
22009;frecuencia;NULL;NULL;mhz;NULL;13229;2016-07-06 20:40:04.077;2016-07-06 20:40:04.077;;;;;;
22010;frecuencia;NULL;NULL;mhz;NULL;13229;2016-07-06 20:40:04.077;2016-07-06 20:40:04.077;;;;;;
22011;frecuencia;NULL;NULL;mhz;NULL;13229;2016-07-06 20:40:04.093;2016-07-06 20:40:04.093;;;;;;
22012;frecuencia;NULL;NULL;mhz;NULL;13229;2016-07-06 20:40:04.093;2016-07-06 20:40:04.093;;;;;;
22013;frecuencia;NULL;NULL;mhz;NULL;13229;2016-07-06 20:40:04.093;2016-07-06 20:40:04.093;;;;;;
22014;frecuencia;NULL;NULL;mhz;NULL;13229;2016-07-06 20:40:04.093;2016-07-06 20:40:04.093;;;;;;
22015;frecuencia;NULL;NULL;mhz;NULL;13229;2016-07-06 20:40:04.093;2016-07-06 20:40:04.093;;;;;;
22016;frecuencia;NULL;NULL;mhz;NULL;13229;2016-07-06 20:40:04.093;2016-07-06 20:40:04.093;;;;;;
22017;frecuencia;NULL;NULL;mhz;NULL;13230;2016-07-06 20:41:01.720;2016-07-06 20:41:01.720;;;230.07;;230.07;
22018;frecuencia;NULL;NULL;mhz;NULL;13230;2016-07-06 20:41:01.720;2016-07-06 20:41:01.720;;;235.080;;235.080;
22019;frecuencia;NULL;NULL;mhz;NULL;13230;2016-07-06 20:41:01.720;2016-07-06 20:41:01.720;;;231.27;;231.27;
22020;frecuencia;NULL;NULL;mhz;NULL;13230;2016-07-06 20:41:01.720;2016-07-06 20:41:01.720;;;235.350;;235.350;
22025;frecuencia;NULL;NULL;mhz;NULL;13232;2016-07-06 20:48:59.110;2016-07-06 20:48:59.110;;;138.7625;;138.7625;
22026;frecuencia;NULL;NULL;mhz;NULL;13233;2016-07-06 20:50:13.487;2016-07-06 20:50:13.487;;;239.97;;239.97;
22027;frecuencia;NULL;NULL;mhz;NULL;13234;2016-07-06 20:52:06.283;2016-07-06 20:52:06.283;;;6955;;6955;
22032;frecuencia_tx_rx;NULL;NULL;mhz;NULL;13236;2016-07-06 20:54:06.127;2016-07-06 20:54:06.127;;;248.3250;;243.3750;
22033;frecuencia;NULL;NULL;mhz;NULL;13237;2016-07-06 20:55:09.110;2016-07-06 20:55:09.110;;;153.21;;153.21;
22034;frecuencia;NULL;NULL;mhz;NULL;13237;2016-07-06 20:55:09.127;2016-07-06 20:55:09.127;;;153.33;;153.33;
22035;frecuencia;NULL;NULL;mhz;NULL;13238;2016-07-06 20:56:18.907;2016-07-06 20:56:18.907;;;137.45;;137.45;
22036;frecuencia;NULL;NULL;mhz;NULL;13239;2016-07-06 20:57:23.207;2016-07-06 20:57:23.207;;;229.530;;229.530;
22037;frecuencia;NULL;NULL;mhz;NULL;13240;2016-07-06 20:58:10.563;2016-07-06 20:58:10.563;;;253.26;;253.26;
22038;frecuencia;NULL;NULL;mhz;NULL;13241;2016-07-06 20:59:02.407;2016-07-06 20:59:02.407;;;254.55;;254.55;
22039;frecuencia;NULL;NULL;mhz;NULL;13241;2016-07-06 20:59:02.423;2016-07-06 20:59:02.423;;;247.440;;247.440;
22041;frecuencia_tx_rx;NULL;NULL;mhz;NULL;13243;2016-07-06 21:00:40.223;2016-07-06 21:00:40.223;;;235.14;;230.16;
22042;;NULL;NULL;mhz;NULL;13244;2016-07-06 21:01:32.160;2016-07-06 21:01:32.160;;;;;;
22043;frecuencia_tx_rx;NULL;NULL;mhz;NULL;13245;2016-07-06 21:02:20.893;2016-07-06 21:02:20.893;;;424.5875;;429.5875;
22044;rango_frecuencias;NULL;NULL;mhz;NULL;13246;2016-07-06 21:02:35.987;2016-07-06 21:02:35.987;3700;4200;;;;
22045;rango_frecuencias;NULL;NULL;mhz;NULL;13246;2016-07-06 21:02:36.003;2016-07-06 21:02:36.003;11950;12200;;;;
22046;;NULL;NULL;mhz;NULL;13247;2016-07-06 21:03:16.707;2016-07-06 21:03:16.707;;;;;;
22047;frecuencia;NULL;NULL;mhz;NULL;13248;2016-07-06 21:04:56.017;2016-07-06 21:04:56.017;;;255.090;;255.090;
22048;frecuencia;NULL;NULL;mhz;NULL;13249;2016-07-06 21:06:36.660;2016-07-06 21:06:36.660;;;273.725;;273.725;
22049;;NULL;NULL;mhz;NULL;13250;2016-07-06 21:07:35.473;2016-07-06 21:07:35.473;;;;;;
22050;rango_frecuencias;NULL;NULL;mhz;NULL;13251;2016-07-06 21:08:41.707;2016-07-06 21:08:41.707;566;572;;;;
22051;frecuencia;NULL;NULL;mhz;NULL;13252;2016-07-06 21:10:07.050;2016-07-06 21:10:07.050;;;445.200;;445.200;
22052;frecuencia;NULL;NULL;mhz;NULL;13252;2016-07-06 21:10:07.050;2016-07-06 21:10:07.050;;;445.230;;445.230;
22053;;NULL;NULL;mhz;NULL;13253;2016-07-06 21:10:58.770;2016-07-06 21:10:58.770;;;453.880;;453.880;
22054;frecuencia;NULL;NULL;mhz;NULL;13254;2016-07-06 21:11:51.177;2016-07-06 21:11:51.177;;;457.93;;457.93;
22055;frecuencia;NULL;NULL;mhz;NULL;13254;2016-07-06 21:11:51.177;2016-07-06 21:11:51.177;;;452.92;;452.92;
22056;frecuencia;NULL;NULL;mhz;NULL;13254;2016-07-06 21:11:51.177;2016-07-06 21:11:51.177;;;457.83;;457.83;
