id;sciservicio_id;titulo_habilitante_id;created_at;updated_at;nota;servicio
16566;NULL;15366;2016-08-25 17:43:15.037;2016-08-25 17:43:15.037;NULL;Los rangos de frecuencias detallados en el Adendum V del PNAF para la categoría Superior (Clase A)
16567;NULL;15367;2016-08-25 17:44:06.880;2016-08-25 17:44:06.880;NULL;Los rangos de frecuencias detallados en el Adendum V del PNAF para la categoría Superior
16568;NULL;15368;2016-08-25 17:44:50.487;2016-08-25 17:44:50.487;NULL;Los rangos de frecuencias detallados en el Adendum V del PNAF para la categoría Intermedia (Clase B)
16569;18;15369;2016-08-26 17:41:26.737;2016-08-26 17:41:26.737;NULL;NO INDICADO 
16570;18;15370;2016-08-26 17:48:23.237;2016-08-26 17:48:23.237;NULL;ASCENSO Y DESCENSO DE LA SEÑAL DE INTERNET VÍA SATÉLITE
16571;18;15371;2016-08-26 17:52:11.127;2016-08-26 17:52:11.127;NULL;Servicios de telecomunicaciones disponibles al público.
16572;18;15371;2016-08-26 17:52:11.127;2016-08-26 17:52:11.127;NULL;Descenso de la señal satelital para obtener contenido televisivo, con el fin de brinda el servicio de televisión por suscripción mediante cable.
16575;18;15374;2016-08-26 18:11:21.753;2016-08-26 18:11:21.753;NULL;Enlace Microondas
16577;18;15376;2016-08-26 22:06:59.343;2016-08-26 22:06:59.343;NULL;Servicio Fijo por Satélite
16578;18;15379;2016-08-29 16:28:05.227;2016-08-29 16:28:05.227;NULL;Los rangos de frecuencias detallados en el Adendum V del PNAF para la categoría Superior y Banda Ciudadana 
16581;18;15382;2016-08-29 20:11:18.817;2016-08-29 20:11:18.817;NULL;únicamente para una red de radiocomunicación privada (comunicaciones de voz. propias de la empresa, sin la posibilidad de brindar servicios a terceros) 
16582;18;15383;2016-08-29 20:21:27.193;2016-08-29 20:21:27.193;NULL;únicamente para una red de radiocomunicación privada comunicaciones de voz propias de la empresa, sin la posibilidad de brindar servicios a terceros) 
16585;18;15386;2016-08-29 20:57:38.070;2016-08-29 20:57:38.070;NULL;únicamente para una red de radiocomunicación privada comunicaciones de voz propias de la empresa, sin la posibilidad de brindar servicios a terceros)
16586;18;15387;2016-08-29 21:11:35.650;2016-08-29 21:11:35.650;NULL;únicamente para una red de radiocomunicación privada comunicaciones de voz propias de la empresa, sin la posibilidad de brindar servicios a terceros) 
16587;18;15388;2016-08-29 21:35:22.170;2016-08-29 21:35:22.170;NULL;Unicamente para una red de radiocomunicación privada comunicaciones de voz propias de la empresa, sin la Repetidora posibilidad de brindar servicios a terceros) 
16594;18;15395;2016-08-30 19:58:40.497;2016-08-30 19:58:40.497;NULL;únicamente para una red de radiocomunicación privada (comunicaciones de voz propias de la asociación, sin la posibilidad de brindar servicios a terceros) 
16595;18;15396;2016-08-30 20:10:15.030;2016-08-30 20:10:15.030;NULL;Los rangos de frecuencias detallados en el Adendum V del PNAF para la categoría Intermedio Clase B
16597;18;15398;2016-08-30 20:32:13.923;2016-08-30 20:32:13.923;NULL;Servicio Fijo
16598;18;15399;2016-08-30 20:33:15.640;2016-08-30 20:33:15.640;NULL;SERVICIO FIJO. EL ACUERDO EJECUTIVO CUENTA CON 7O ENLACES QUE DEBE REVISARSE EN EL TITULO HABILITANTE
16599;18;15400;2016-08-30 20:55:53.457;2016-08-30 20:55:53.457;NULL;Los rangos de frecuencias detallados en el Adendum V y VI del PNAF para la categoría Novicio y Banda Ciudadana
16600;18;15401;2016-08-30 21:01:57.143;2016-08-30 21:01:57.143;NULL;Los rangos de frecuencias detallados en el Adendum V del PNAF para la categoría Novicio
16603;18;15404;2016-08-30 21:10:41.490;2016-08-30 21:10:41.490;NULL;únicamente para una red de radiocomunicación privada (comunicaciones de voz propias de la empresa, sin la posibilidad de brindar servicios a terceros) 
16604;NULL;15405;2016-08-31 17:06:00.363;2016-08-31 17:06:00.363;NULL;Los rangos de frecuencias detallados en el Adendum V y VI del PNAF para la categoría Novicio y Banda Ciudadana
16605;18;15406;2016-08-31 17:12:55.507;2016-08-31 17:12:55.507;NULL;Los rangos de frecuencias detallados en el Adendum V y VI del PNAF para la categoría novicio
16609;NULL;15409;2016-08-31 17:43:49.353;2016-08-31 17:43:49.353;NULL;Los rangos de frecuencias detallados en el Adendum V del PNAF para la categoría Intermedia Clase B
16610;18;15409;2016-08-31 17:43:49.353;2016-08-31 17:43:49.353;NULL;
16611;18;15410;2016-08-31 17:54:50.933;2016-08-31 17:54:50.933;NULL;Los rangos de frecuencias detallados en el Adendum V del PNAF para la categoría Intermedia
16612;18;15411;2016-08-31 20:17:41.573;2016-08-31 20:17:41.573;NULL;Los rangos de frecuencias detallados en el Adendum V del PNAF para la categoría Superior (Clase A)
16613;18;15412;2016-08-31 20:37:30.483;2016-08-31 20:37:30.483;NULL;Los rangos de frecuencias detallados en el Adeninduni V del PNAF para la categoría Superior
16614;18;15413;2016-08-31 21:35:20.097;2016-08-31 21:35:20.097;NULL;Los rangos de frecuencias detallados en el Adendum, V y VI del PNAF para la categoría novicio (Clase C)
16616;18;15415;2016-08-31 21:46:05.740;2016-08-31 21:46:05.740;NULL;Los rangos de frecuencias detallados en el Adendum. V del PNAF para la categoría Intermedia
16618;18;15417;2016-08-31 21:52:38.600;2016-08-31 21:52:38.600;NULL;Los rangos de frecuencias detallados en el Adenmdum V del PNAF para la categoría Superior
16619;18;15418;2016-08-31 22:05:38.210;2016-08-31 22:05:38.210;NULL;únicamente para una red de radiocomunicación privada comunicaciones de voz propias del señor Alonso Jiménez Arias, sin la posibilidad de brindar servicios a terceros)
16620;18;15419;2016-09-01 15:21:26.787;2016-09-01 15:21:26.787;NULL;Los rangos de frecuencias detallados en el Adendum V y VI del PNAF para la categoría superior
16622;18;15421;2016-09-01 16:59:58.687;2016-09-01 16:59:58.687;NULL;Los rangos de frecuencias detallados en el Adendum V del PNAF para la categoría Intermedia (Clase B)
16623;18;15422;2016-09-01 17:05:04.517;2016-09-01 17:05:04.517;NULL;Los rangos de frecuencias detallados en el Adendum V y VI del PNAF para la categoría Superior (Clase A)
16624;18;15423;2016-09-01 17:37:16.707;2016-09-01 17:37:16.707;NULL;únicamente para una red de radiocomunicación privada (comunicación de voz propias de la empresa, sin posibilidad de brindar servicios a terceros)
16626;18;15425;2016-09-01 20:01:39.240;2016-09-01 20:01:39.240;NULL;únicamente para una red de radiocomunicación privada (comunicaciones de voz propias de la empresa, sin la posibilidad de brindar servicios a terceros)
16627;18;15426;2016-09-01 20:19:22.210;2016-09-01 20:19:22.210;NULL;únicamente para una red de radiocomunicación privada (comunicados de voz propias de la empresa, sin la posibilidad de brindar servicios a terceros) 
16629;18;15428;2016-09-01 20:40:00.387;2016-09-01 20:40:00.387;NULL;Unicamente para la red de radiocomunicación privada (comunicación de voz propias de la empresa, sin la posibilidad de brindar servicios a terceros)
16630;18;15429;2016-09-01 20:57:41.387;2016-09-01 20:57:41.387;NULL;Únicamente para una red de radiocomunicación privada (comunicaciones de voz propias de la empresa, sin la posibilidad de brincar servicios a terceros)
16631;18;15430;2016-09-01 21:24:50.250;2016-09-01 21:24:50.250;NULL;Los rangos de frecuencias detallados en el Adendum V y VI del PNAF para la categoría novicio (Clase C)
16632;18;15431;2016-09-02 15:16:04.937;2016-09-02 15:16:04.937;NULL;Los rangos de frecuencia detallados en el Adendum V y VI del PNAF para la categoría Intermedia (Clase B)
16633;18;15432;2016-09-02 15:21:02.737;2016-09-02 15:21:02.737;NULL;Los rangos de frecuencia detallados en el Adendum V del PNAF para la categoría Superior (Clase A)
16634;18;15433;2016-09-02 16:17:20.697;2016-09-02 16:17:20.697;NULL;Los rangos de frecuencias detallados en el Adendum V del PNAF para la categoría Superior (Clase A)
16636;NULL;15435;2016-09-02 17:52:41.583;2016-09-02 17:52:41.583;NULL;únicamente para una red de radiocomunicación privada (comunicaciones de voz propias de voz propias de la empresa, sin la posibilidad de brindar servicios de terceros)
16638;18;15437;2016-09-02 21:48:40.377;2016-09-02 21:48:40.377;NULL;únicamente para una red de radiocomunicación privada (comunicaciones de voz propias de la empresa, sin la posibilidad de brindar servicios a terceros)
16639;18;15438;2016-09-05 15:45:06.423;2016-09-05 15:45:06.423;NULL;Uso de Enlaces microondas. Detalles en el Acuerdo Ejecutivo No.008-2012-MINAET
16644;18;15443;2016-09-05 21:36:02.933;2016-09-05 21:36:02.933;NULL;únicamente para una red de radiocomunicación privada (comunicaciones de voz propias de la empresa, sin la posibilidad de brindar servicios a terceros) 
16645;18;15444;2016-09-05 21:41:54.183;2016-09-05 21:41:54.183;NULL;Los rangos de frecuencias detallados en el Adendum V y VI del PNAF para Página 3.'`: it ....... ...  E 4. ARTÍCULO 2.- Indicar a la radioaficionada que en el caso de que desee instalar un nuevo equipo de radiocomunicación o cambiar la localidad del sitio de transmisión, deberá notificarlo a la SUTEL para su respectiva valoración y aprobación. La radioaficionada queda sujeta a las disposiciones establecidas en el Adendum V del Plan Nacional de Atribución de Frecuencias sobre las características técnicas de los equipos y las bandas de frecuencias en las que podrá operar éste servicio y a las disposiciones del Manual del Radioaficionado de Costa Rica en cuanto a la forma de operación del servicio, el código de ética y los demás temas contenidos en dicho documento. La Potencia máxima de transmisión está limitada según lo establecido en el PNAF para la Banda Ciudadana
16646;18;15445;2016-09-05 21:43:52.323;2016-09-05 21:43:52.323;NULL;únicamente para una red de radiocomunicación privada (comunicaciones de voz propias de la empresa, sin la posibilidad de brindar servicios a terceros) 
16647;18;15446;2016-09-05 21:50:02.967;2016-09-05 21:50:02.967;NULL;Comunicaciones aeronáuticas
16648;18;15447;2016-09-06 17:11:00.397;2016-09-06 17:11:00.397;NULL;únicamente para una red de radiocomunicación privada (comunicaciones de voz propias de la empresa, sin la posibilidad de brindar servicios a terceros) 
16652;18;15451;2016-09-06 18:16:23.073;2016-09-06 18:16:23.073;NULL;Enlace Microondas. Radioenlaces punto a punto para el transporte de tráfico 
16653;18;15452;2016-09-06 20:51:14.263;2016-09-06 20:51:14.263;NULL;Enlace Microondas. Radioenlaces punto a punto para el transporte de tráfico 
16654;18;15453;2016-09-06 21:28:27.783;2016-09-06 21:28:27.783;NULL;Enlace Microondas. Radioenlaces punto a punto para el transporte de tráfico 
16657;18;15456;2016-09-06 21:58:11.177;2016-09-06 21:58:11.177;NULL;Radioenlaces punto a punto para el transporte de tráfico
16662;NULL;15461;2016-09-07 19:22:33.563;2016-09-07 19:22:33.563;NULL;Enlaces microondas. Se elimina enlaces otorgados en el Acuerdo Ejecutivo No.144-2012-MINAET
16664;18;15463;2016-09-07 19:38:38.253;2016-09-07 19:38:38.253;NULL;Enlace Microondas
16665;18;15464;2016-09-07 19:44:01.317;2016-09-07 19:44:01.317;NULL;ENLACES DE MICROONDAS
16667;18;15466;2016-09-07 20:02:14.757;2016-09-07 20:02:14.757;NULL;SERVICIO DE TELEFONIA CELULAR Y TELEFONIA FIJA INALAMBRICA
16670;NULL;15469;2016-09-08 15:47:45.037;2016-09-08 15:47:45.037;NULL;Los rangos de frecuencias detallados en el Adendum V del PNAF para la categoría Superior
16671;18;15470;2016-09-08 20:00:05.817;2016-09-08 20:00:05.817;NULL;Radioenlaces punto a punto para transporte de tráfico 
16675;18;15474;2016-09-08 21:06:05.290;2016-09-08 21:06:05.290;NULL;Enlace Microondas. Radioenlaces punto a punto para el transporte de tráfico
16679;18;15478;2016-09-08 21:26:00.450;2016-09-08 21:26:00.450;NULL;
16680;18;15479;2016-09-08 21:32:31.733;2016-09-08 21:32:31.733;NULL;Radioenlaces punto a punto para transporte de tráfico 
16682;NULL;15481;2016-09-09 14:59:37.277;2016-09-09 14:59:37.277;NULL;Unicamente para una red de radiocomunicación privada (comunicaciones de voz propias de la empresa, sin la posibilidad de brindar servicios a terceros)
16683;18;15482;2016-09-09 15:17:40.810;2016-09-09 15:17:40.810;NULL;Únicamente  para la red de radiocomunicación privada (comunicaciones de voz propias de la asociación, sin la posibilidad de brindar servicios a terceros)
16684;18;15483;2016-09-09 15:48:07.673;2016-09-09 15:48:07.673;NULL;Únicamente para una red de radiocomunicación privada (comunicaciones de voz propias de la empresa, sin la posibilidad de brindar servicios a terceros) 
16685;NULL;15484;2016-09-09 16:47:37.367;2016-09-09 16:47:37.367;NULL;NULL
16687;18;15486;2016-09-09 17:17:59.387;2016-09-09 17:17:59.387;NULL;únicamente para una red de radiocomunicación privada comunicaciones de voz propias de la empresa, sin la posibilidad de brindar servicios a terceros) 
16688;18;15487;2016-09-09 17:30:09.857;2016-09-09 17:30:09.857;NULL;Servicios de telecomunicaciones disponibles al público
16690;18;15489;2016-09-09 17:56:56.080;2016-09-09 17:56:56.080;NULL;Servicios de telecomunicaciones disponibles al público
16691;4;15490;2016-09-09 17:58:28.737;2016-09-09 17:58:28.737;NULL;Televisión por suscripción comercial
16692;18;15491;2016-09-09 19:50:53.030;2016-09-09 19:50:53.030;NULL;Servicios de telecomunicaciones disponibles al público.
16695;18;15494;2016-09-09 20:19:42.220;2016-09-09 20:19:42.220;NULL;Servicios de telecomunicaciones disponibles al público.
16697;18;15496;2016-09-13 17:46:59.877;2016-09-13 17:46:59.877;NULL;Unicamente para una red de radiocomunicación privada (comunicaciones de voz propias de la empresa, sin la posibilidad de brindar servicios a terceros) 
16700;NULL;15499;2016-09-13 20:56:07.667;2016-09-13 20:56:07.667;NULL;Enlaces microondas
16705;NULL;15504;2016-09-14 15:54:46.910;2016-09-14 15:54:46.910;NULL;SERVICIO: OFICIAL
16706;NULL;15505;2016-09-14 15:59:24.817;2016-09-14 15:59:24.817;NULL;SERVICIO: OFICIAL
16707;NULL;15506;2016-09-16 16:42:37.643;2016-09-16 16:42:37.643;NULL;NULL
16708;18;15507;2016-09-19 14:48:41.060;2016-09-19 14:48:41.060;NULL;Enlace Microondas. 
16710;18;15509;2016-09-19 16:35:24.603;2016-09-19 16:35:24.603;NULL;Enlace Microondas. 
16711;NULL;15510;2016-09-19 16:45:47.557;2016-09-19 16:45:47.557;NULL;NULL
16712;18;15511;2016-09-19 17:05:58.920;2016-09-19 17:05:58.920;NULL;Únicamente para una red de radiocomunicación privada (comunicaciones de voz propias de la empresa, sin la posibilidad de brindar servicios a terceros) 
16713;18;15512;2016-09-19 17:48:45.267;2016-09-19 17:48:45.267;NULL;únicamente para una red de radiocomunicación privada (comunicaciones de voz propias de la empresa, sin la posibilidad de brindar servicios a terceros)
16715;18;15514;2016-09-19 18:08:34.943;2016-09-19 18:08:34.943;NULL;Los rangos de frecuencias detallados en el Adendum V del PNAF para la categoría Novicio
16716;18;15515;2016-09-19 19:50:07.360;2016-09-19 19:50:07.360;NULL;únicamente para una red de radiocomunicación privada comunicaciones de voz propias de la empresa, sin la posibilidad de brindar servicios a terceros)
16717;18;15516;2016-09-19 20:09:28.893;2016-09-19 20:09:28.893;NULL;Los rangos de frecuencias detallados en el Adendum V del PNAF para la categoría Novicio
16718;NULL;15517;2016-09-19 20:44:41.023;2016-09-19 20:44:41.023;NULL;únicamente para una red de radiocomunicación privada ( comunicaciones de voz propias de la Institución, sin la posibilidad de brindar servicios a terceros)
16719;18;15518;2016-09-19 21:07:58.743;2016-09-19 21:07:58.743;NULL;únicamente para una red de radiocomunicación privada (comunicaciones de voz propias de la empresa, sin la posibilidad de brindar servicios a terceros)
16721;18;15520;2016-09-21 15:50:16.900;2016-09-21 15:50:16.900;NULL;
16723;18;15522;2016-09-21 16:36:28.297;2016-09-21 16:36:28.297;NULL;Los rangos de frecuencias detallados en el Adendum V del PNAF para la categoría Superior
16724;18;15523;2016-09-21 16:52:23.907;2016-09-21 16:52:23.907;NULL;únicamente para una red de radiocomunicación privada (comunicaciones de voz propias de la empresa, sin la posibilidad de brindar servicios a terceros) 
16725;18;15524;2016-09-21 17:24:31.723;2016-09-21 17:24:31.723;NULL;Únicamente para una red de radiocomunicación privada (comunicación de voz propias de la empresa, sin la posibilidad de brindar servicios a terceros) 
16727;18;15526;2016-09-21 20:33:12.013;2016-09-21 20:33:12.013;NULL;Comunicaciones de voz propias del personal de seguridad que acompaña al Excelentísimo Señor Salvador Sanchez  Cerén, Presidente de El Salvador
16728;18;15527;2016-09-21 20:34:35.543;2016-09-21 20:34:35.543;NULL;Comunicaciones de voz propias dél.personal de seguridad que acompaña al Excelentísimo Señor Juan Orlando Hernández Alvarado, Presidente de la República de Honduras. 
16729;18;15528;2016-09-21 20:47:51.577;2016-09-21 20:47:51.577;NULL;Los rangos de frecuencias detallados en el Adendum V del PNAF para la categoría Novicio
16730;18;15529;2016-09-21 21:54:37.693;2016-09-21 21:54:37.693;NULL;Los rangos de frecuencias detallados en el Adendum V y VI del PNAF para la categoría Novicio y Banda Ciudadana
16731;18;15530;2016-09-22 21:40:10.033;2016-09-22 21:40:10.033;NULL;Comunicaciones aeronáuticas
16732;18;15531;2016-09-23 14:40:09.260;2016-09-23 14:40:09.260;NULL;Radioenlaces punto a punto para el transporte de tráfico 
16735;18;15534;2016-09-23 15:49:50.550;2016-09-23 15:49:50.550;NULL;Radioenlaces punto a punto para el transporte de tráfico
16736;18;15535;2016-09-23 16:08:17.427;2016-09-23 16:08:17.427;NULL;Enlace Microondas. Radioenlaces punto a punto para el transporte de tráfico 
16741;18;15540;2016-09-23 21:34:59.263;2016-09-23 21:34:59.263;NULL;Enlaces Microondas
16743;18;15542;2016-09-23 21:54:02.063;2016-09-23 21:54:02.063;NULL;Enlaces Microondas
16744;18;15543;2016-09-26 17:16:45.967;2016-09-26 17:16:45.967;NULL;Enlaces Microondas
16745;18;15544;2016-09-26 17:29:33.843;2016-09-26 17:29:33.843;NULL;Radioenlaces punto a punto para transporte de tráfico 
16747;18;15546;2016-09-30 16:27:17.947;2016-09-30 16:27:17.947;NULL;Los rangos de frecuencias detallados en el Adendum V y VI del PNAF para la categoría Superior
16749;18;15548;2016-09-30 16:36:33.543;2016-09-30 16:36:33.543;NULL;Los rangos de frecuencias detallados en el Adendum V del PNAF para la categoría Superior
16751;18;15550;2016-09-30 17:49:01.130;2016-09-30 17:49:01.130;NULL;Los rangos de frecuencias detallados en el Adendum V del PNAF para la categoría Superior
16752;18;15551;2016-09-30 17:57:02.647;2016-09-30 17:57:02.647;NULL;Los rangos de frecuencias detallados en el Adendum V y VI del PNAF para la categoría Superior
16753;18;15552;2016-09-30 18:12:41.197;2016-09-30 18:12:41.197;NULL;únicamente para una red de radiocomunicación privada (comunicaciones de voz propias de la empresa, sin la posibilidad de brindar servicios a terceros) 
16754;18;15553;2016-09-30 20:34:30.167;2016-09-30 20:34:30.167;NULL;Los rangos de frecuencia detallados en el Adendum V y VI del PNAF para radioaficionados
16757;18;15556;2016-09-30 21:08:00.513;2016-09-30 21:08:00.513;NULL;únicamente para una red de radiocomunicación privada (comunicaciones de voz propias de la empresa, sin la posibilidad de brindar servicios a terceros) 
16758;NULL;15557;2016-09-30 21:08:27.683;2016-09-30 21:08:27.683;NULL;Únicamente para una red de radiocomunicación privada (comunicaciones de voz propias de la empresa, sin la posibilidad de brindar servicios a terceros) 
16759;NULL;15558;2016-09-30 21:27:31.857;2016-09-30 21:27:31.857;NULL;NULL
16760;18;15559;2016-09-30 21:44:36.673;2016-09-30 21:44:36.673;NULL;Únicamente para una red de radiocomunicación privada (comunicaciones de voz propias de la empresa, sin la posibilidad de brindar servicios a terceros) 
16763;18;15562;2016-10-03 16:06:45.737;2016-10-03 16:06:45.737;NULL;únicamente para una red de radiocomunicación privada (comunicaciones de voz propias de la empresa, sin la posibilidad de brindar servicios a terceros)
16778;18;15577;2016-10-04 16:09:16.877;2016-10-04 16:09:16.877;NULL;únicamente para una red de radiocomunicación privada (comunicaciones de voz propias de la empresa, sin la posibilidad de brindar servicios a terceros)
16779;18;15578;2016-10-04 16:10:20.000;2016-10-04 16:10:20.000;NULL;únicamente para una red de radiocomunicación privada comunicaciones de voz propias de la empresa, sin la posibilidad de brindar servicios a terceros) 
16780;18;15579;2016-10-04 16:11:27.940;2016-10-04 16:11:27.940;NULL;Unicamente para una red de radiocomunicación privada (comunicaciones de voz propias de la empresa, sin la posibilidad de brindar servicios a terceros)
16781;18;15580;2016-10-04 16:12:46.407;2016-10-04 16:12:46.407;NULL;únicamente para una red de radiocomunicación privada (comunicaciones de voz propias de la empresa, sin la posibilidad de brindar servicios a terceros) 
16782;18;15581;2016-10-04 16:15:35.050;2016-10-04 16:15:35.050;NULL;Los rangos de frecuencias detallados en el Adendum V del PNAF para la categoría Superior
16783;18;15582;2016-10-04 16:16:41.033;2016-10-04 16:16:41.033;NULL;Únicamente para una red de radiocomunicación privada comunicaciones de voz propias de la Corporación, sin la posibilidad de brindar servicios a terceros) 
16784;18;15583;2016-10-04 16:17:40.533;2016-10-04 16:17:40.533;NULL;Los rangos de frecuencias detallados en el Adendum V del PNAF para la categoría Superior
16785;18;15584;2016-10-04 16:18:33.143;2016-10-04 16:18:33.143;NULL;Los rangos de frecuencias detallados en el Adendum V y VI del PNAF para la categoría Superior
16786;NULL;15585;2016-10-04 16:20:18.237;2016-10-04 16:20:18.237;NULL;únicamente para una red de radiocomunicación privada comunicaciones de voz propias de la empresa, sin la posibilidad de brindar servicios a terceros) 
16787;18;15586;2016-10-04 16:21:50.737;2016-10-04 16:21:50.737;NULL;Los rangos de frecuencias detallados en elAdendum V y VI del PNAF para la categoría intermedia
16788;18;15587;2016-10-04 16:27:30.427;2016-10-04 16:27:30.427;NULL;Los rangos de frecuencias detallados en el Adendum V y VI del PNAF para la categoría Novicio
16789;NULL;15588;2016-10-04 17:26:42.650;2016-10-04 17:26:42.650;NULL;únicamente para una red de radiocomunicación privada (comunicaciones de voz propias de la empresa, sin la posibilidad de brindar servicios a terceros) 
16790;NULL;15589;2016-10-04 17:40:52.217;2016-10-04 17:40:52.217;NULL;Únicamente para una red de radiocomunicación privada Página 4 de 11 comunicaciones de voz propias de la empresa, sin la posibilidad de brindar servicios a terceros) 
16791;18;15590;2016-10-04 17:57:47.200;2016-10-04 17:57:47.200;NULL;únicamente para una red de radiocomunicación privada (comunicaciones de voz propias de la empresa, sin la posibilidad de brindar servicios a terceros) 
16792;NULL;15591;2016-10-04 20:37:57.517;2016-10-04 20:37:57.517;NULL;NULL
16793;18;15592;2016-10-04 20:51:30.190;2016-10-04 20:51:30.190;NULL;únicamente para una red de radiocomunicación privada comunicaciones de voz propias de la empresa, sin la posibilidad de brindar servicios a terceros) 
16794;18;15593;2016-10-04 20:59:10.113;2016-10-04 20:59:10.113;NULL;Unicamente para una red de radiocomunicación privada (comunicaciones de voz propias de la empresa, sin la posibilidad de brindar servicios a terceros) 
16795;18;15594;2016-10-04 21:34:46.773;2016-10-04 21:34:46.773;NULL;Enlaces Microondas
16796;18;15595;2016-10-04 21:42:42.820;2016-10-04 21:42:42.820;NULL;Enlaces Microondas
16797;18;15596;2016-10-05 15:03:44.740;2016-10-05 15:03:44.740;NULL;Servicios de telecomunicaciones disponibles al público (Enlaces microondas)
16798;NULL;15597;2016-10-05 17:07:19.240;2016-10-05 17:07:19.240;NULL;ENLACES DE MICROONDAS
16799;18;15598;2016-10-05 17:40:28.400;2016-10-05 17:40:28.400;NULL;únicamente para una red de radiocomunicación privada comunicaciones de voz propias de la empresa, sin la posibilidad de brindar servicios a terceros) 
16812;18;15611;2016-10-07 20:19:44.900;2016-10-07 20:19:44.900;NULL;Únicamente para la red de radiocomunicación privada (comunicaciones de voz propias de la empresa, sin la posibilidad de brindar servicios a terceros) 
16813;NULL;15612;2016-10-18 17:07:31.820;2016-10-18 17:07:31.820;NULL;Acceso a Internet
16814;NULL;15613;2016-10-18 17:45:53.890;2016-10-18 17:45:53.890;NULL;Acceso a Internet
16815;7;15613;2016-10-18 17:45:53.890;2016-10-18 17:45:53.890;NULL;
16816;4;15613;2016-10-18 17:45:53.907;2016-10-18 17:45:53.907;NULL;
16817;3;15613;2016-10-18 17:45:53.907;2016-10-18 17:45:53.907;NULL;
16818;18;15614;2016-10-21 14:41:15.530;2016-10-21 14:41:15.530;NULL;ACCESO A INTERNET 
16820;18;15616;2016-10-24 21:12:30.920;2016-10-24 21:12:30.920;NULL;Los rangos de frecuencias detallados en el Adendum V y VI del PNAF para la categoría Superior
16822;NULL;15618;2016-11-03 17:41:43.267;2016-11-03 17:41:43.267;NULL;Únicamente para una red de radiocomunicación privada (comunicaciones de voz propias de la empresa, sin posibilidad de brindar servicios a terceros) 
16824;NULL;15620;2016-11-03 18:07:23.720;2016-11-03 18:07:23.720;NULL;Los rangos de frecuencias detallados en el Adendum V y VI del PNAF para la categoría intermedia
16826;18;15622;2016-11-03 20:08:40.937;2016-11-03 20:08:40.937;NULL;Los rangos de frecuencias detallados en el Adendum V del PNAF para la categoría Superior
16827;18;15623;2016-11-03 20:25:24.673;2016-11-03 20:25:24.673;NULL;Únicamente para una red de radiocomunicación privada (comunicaciones de voz propias de la institución, sin la posibilidad de brindar servicios a terceros)
16828;18;15624;2016-11-03 21:49:00.577;2016-11-03 21:49:00.577;NULL;Únicamente para una red de radiocomunicación privada (comunicaciones de voz propias de la empresa, sin la posibilidad de brindar servicios a terceros)
16830;NULL;15627;2016-11-04 16:04:33.923;2016-11-04 16:04:33.923;NULL;Únicamente para una red de radiocomunicación privada (comunicaciones de voz propias de la empresa, sin la posibilidad de brindar servicios a terceros) 
16833;NULL;15630;2016-11-07 14:54:27.193;2016-11-07 14:54:27.193;NULL;únicamente para una red de radiocomunicación privada (comunicaciones de voz propias de la empresa, sin la posibilidad de brindar servicios a terceros) 
16838;NULL;15635;2016-11-07 17:07:43.347;2016-11-07 17:07:43.347;NULL;únicamente para una red de radiocomunicación privada comunicaciones de voz Propias de la empresa, sin la posibilidad de brindar servicios a terceros) 
16841;NULL;15637;2016-11-07 21:20:49.627;2016-11-07 21:20:49.627;NULL;únicamente para una red de radiocomunicación privada (Comunicaciones de voz propias de la empresa, sin la posibilidad de brindar servicios a terceros)
16842;18;15637;2016-11-07 21:20:49.627;2016-11-07 21:20:49.627;NULL;
16844;NULL;15639;2016-11-08 14:35:30.273;2016-11-08 14:35:30.273;NULL;Únicamente para una red de radiocomunicación privada (comunicaciones de voz propias de la empresa, sin la posibilidad de brindar servicios a terceros) 
16845;NULL;15640;2016-11-08 15:07:18.310;2016-11-08 15:07:18.310;NULL;Comunicaciones de voz propias de la empresa, sin la posibilidad de brindar servicios a terceros
16846;18;15641;2016-11-08 15:16:46.497;2016-11-08 15:16:46.497;NULL;Comunicaciones Aeronáuticas 
16847;18;15642;2016-11-08 15:23:27.450;2016-11-08 15:23:27.450;NULL;Los rangos de frecuencias detallados en el Adendum V y VI del PNAF para la categoría Novicio
16848;18;15643;2016-11-08 15:39:28.110;2016-11-08 15:39:28.110;NULL;Los rangos de frecuencias detallados en el Adendum V y VI del PNAF para la categoría intermedia
16849;18;15644;2016-11-08 16:30:42.803;2016-11-08 16:30:42.803;NULL;Los rangos de frecuencias detallados en el Adendum V y VI del PNAF para la categoría Intermedia
16851;18;15646;2016-11-08 16:56:06.290;2016-11-08 16:56:06.290;NULL;Únicamente para una red de radiocomunicación privada (comunicaciones de voz propias de la empresa, sin la posibilidad de brindar servicios a terceros) 
16854;18;15649;2016-11-08 17:52:18.483;2016-11-08 17:52:18.483;NULL;únicamente para una red de radiocomunicación privada (comunicaciones de voz propias de la empresa, sin la posibilidad de brindar servicios a terceros) 
16857;18;15652;2016-11-08 20:38:43.723;2016-11-08 20:38:43.723;NULL;Únicamente para una red de radiocomunicaciones privada (comunicaciones de voz propias de la empresa, sin la posibilidad de brindar servicios a terceros) 
16859;NULL;15654;2016-11-08 21:38:53.653;2016-11-08 21:38:53.653;NULL;Únicamente para una red de radiocomunicación (comunicaciones de voz propias de la empresa, privado sin la posibilidad de brindar servicios a terceros).
